<BEGIN>;
<Hydro plants>;
ID;Name;Minimum reservoir volume (hm3);Maximum reservoir volume (hm3);Name of downriver reservoir;Water travelling time (h);Run-of-river plant? TRUE or FALSE;Minimum forebay level (m);Maximum forebay level (m);Maximum spillage (m3/s);Basin;Influence of spillage on the HPF? Yes or No;Maximum spillage - HPF;Downriver plant of bypass discharge;Maximum bypass discharge (m3/s);Water travel time in the bypass process (h);Downriver reservoir of pump units;Upriver reservoir of pump units;Water travel time in pumping (h);Comments
</Hydro plants>;
<Thermal plants>;
ID;Name;Minimum power output (MW);Maximum power output (MW);Unitary linear cost ($/MW);Ramp-up limit (MW/h);Ramp-down limit (MW/h);Minimum up-time (h);Minimum down-time (h);Bus id;Constant cost ($);Start-up cost ($);Shut-down cost ($);Reserve eligibility;Comments
1;g1;44.0;45.0;80.49736085;31.5;31.5;1;1;1268;0;44.699432;0;None;
2;g2;44.0;45.0;78.3348594;31.5;31.5;1;1;1268;0;52.38320645;0;None;
3;g3;6.716677161;21.78036535;30.703504980000005;15.25;15.25;1;1;1356;0;86.39221905;0;None;
4;g4;6.375511673;24.78133672;36.59715541;17.35;17.35;4;4;89;0;81.82760435;0;None;
5;g5;6.886150351;23.12899483;30.57195391;16.19;16.19;1;1;125;0;58.63270155;0;None;
6;g6;6.21565814;19.55593703;13.898447589999998;13.69;13.69;2;2;908;0;70.24578;0;None;
7;g7;4.714590103;11.80507612;22.69789978;8.26;8.26;4;4;817;0;25.09572063;0;None;
8;g8;3.065125045;13.89196119;26.29840149;9.72;9.72;1;1;817;0;45.24135924;0;None;
9;g9;3.515785963;11.71927513;10.37397743;8.2;8.2;2;2;817;0;16.9338531;0;None;
10;g10;12.93041741;28.00126714;32.38037747;19.6;19.6;2;2;1335;0;81.6209484;0;None;
11;g11;5.90471981;10.9813718;21.95265366;7.69;7.69;2;2;396;0;2.599394468;0;None;
12;g12;5.252135483;10.83513259;22.54558724;7.58;7.58;4;4;396;0;2.488773877;0;None;
13;g13;11.15818145;28.02028876;24.65604129;19.61;19.61;4;4;975;0;60.0006843;0;None;
14;g14;17.03525213;53.38262175;14.20735531;37.37;37.37;2;2;858;0;32.2121857;0;None;
15;g15;8.4;36.23128243;9.64949286;25.36;25.36;2;2;921;0;1.291268097;0;None;
16;g16;8.4;35.67983512;9.48058241;24.98;24.98;1;1;921;0;1.271757958;0;None;
17;g17;17.4;83.96285975;47.48128448;58.77;58.77;1;1;1255;0;144.0329343;0;None;
18;g18;1.693632889;8.171775038;0.719225778;5.72;5.72;2;2;169;0;1.855925599;0;None;
19;g19;0.100172645;3.9815137;0.0;2.79;2.79;1;1;448;0;0.0;0;None;
20;g20;5.034627632;12.84396528;34.60069143;8.99;8.99;4;4;241;0;27.23975226;0;None;
21;g21;4.678090294;12.87637791;36.1532812;9.01;9.01;1;1;241;0;29.69462017;0;None;
22;g22;4.932522943;12.77854957;38.36419598;8.94;8.94;1;1;241;0;31.11734492;0;None;
23;g23;4.342997127;12.7939493;30.51937969;8.96;8.96;4;4;241;0;26.18563652;0;None;
24;g24;10.0;48.57142857;12.23415636;34.0;34.0;2;2;270;0;1.752502923;0;None;
25;g25;1.630785668;7.945213132;0.0;5.56;5.56;4;4;885;0;2.208244604;0;None;
26;g26;1.929009714;7.70090026;0.161370364;5.39;5.39;1;1;885;0;2.942431951;0;None;
27;g27;16.8616174;51.8632133;18.55978373;36.3;36.3;2;2;876;0;29.87324211;0;None;
28;g28;13.13634598;26.80870603;44.29117152;18.77;18.77;4;4;46;0;67.4355624;0;None;
29;g29;2.880349912;13.68054507;25.726657130000003;9.58;9.58;2;2;803;0;40.44072867;0;None;
30;g30;8.28;32.15225702;8.08775602;22.51;22.51;4;4;356;0;1.123443022;0;None;
31;g31;32.48920515;123.0771022;39.15519147;86.15;86.15;2;2;100;0;298.3829434;0;None;
32;g32;10.25561826;20.46875221;52.52782505;14.33;14.33;1;1;707;0;50.1213563;0;None;
34;g34;10.6;51.51969033;12.22494908;36.06;36.06;4;4;973;0;16.58077642;0;None;
35;g35;18.04769892;51.33636105;18.61887559;35.94;35.94;2;2;1118;0;11.58826458;0;None;
36;g36;11.26447728;25.71451026;36.73388873;18.0;18.0;1;1;897;0;74.2324779;0;None;
37;g37;8.174448583;25.67756234;59.181164550000005;17.97;17.97;2;2;897;0;61.32888905;0;None;
38;g38;2.102582068;5.179470847;0.0;3.63;3.63;2;2;58;0;2.391791441;0;None;
39;g39;7.019262469;25.01942663;57.42854609999999;17.51;17.51;1;1;82;0;89.61006595;0;None;
40;g40;10.4;50.20102185;11.953513750000003;35.14;35.14;1;1;474;0;25.87461082;0;None;
41;g41;16.30038996;54.26419009;13.50003403;37.98;37.98;1;1;1221;0;15.69334924;0;None;
42;g42;12.4;59.74736325;58.90877065;41.82;41.82;4;4;355;0;30.40418307;0;None;
43;g43;23.77426978;75.83020061;66.894912;53.08;53.08;2;2;471;0;284.6777341;0;None;
44;g44;2.874757362;10.91949208;4.745969352;7.64;7.64;4;4;1321;0;3.745567748;0;None;
45;g45;0.0;2.077698437;0.0;1.45;1.45;4;4;1321;0;0.0;0;None;
46;g46;7.168912521;23.44482449;51.49984955;16.41;16.41;1;1;1829;0;74.91438565;0;None;
47;g47;7.8;34.31532721;8.68540676;24.02;24.02;4;4;1005;0;49.83760691;0;None;
48;g48;9.929717943;26.36815497;15.14211542;18.46;18.46;1;1;14;0;62.8855329;0;None;
49;g49;10.00596594;23.31012144;62.16385534999999;16.32;16.32;4;4;14;0;67.2645172;0;None;
50;g50;240.4438107;670.0;153.5633779;469.0;469.0;2;2;1628;0;1379.651486;0;None;
51;g51;179.8139546;700.0;95.72709825;490.0;490.0;2;2;1629;0;540.0730235;0;None;
52;g52;10.61913408;26.00856611;8.1519651;18.21;18.21;1;1;1844;0;81.21066725;0;None;
53;g53;17.2;82.53618557;41.54408672;57.78;57.78;4;4;1630;0;211.5372557;0;None;
54;g54;9.8;47.55031273;12.14884;33.29;33.29;2;2;1631;0;1.71613451;0;None;
55;g55;13.21234574;18.52991013;3.38165232;12.97;12.97;2;2;1846;0;28.46320842;0;None;
56;g56;14.71033602;27.38905718;3.972575282;19.17;19.17;2;2;1632;0;80.5156896;0;None;
57;g57;11.48219401;21.00425297;0.0;14.7;14.7;4;4;1847;0;66.8870055;0;None;
58;g58;10.66434073;21.28666832;44.82096764;14.9;14.9;2;2;1848;0;49.14111391;0;None;
59;g59;18.4;83.12972049;33.66987089;58.19;58.19;4;4;1852;0;109.7568411;0;None;
60;g60;19.15141276;83.53923717;28.241930409999995;58.48;58.48;2;2;1854;0;202.1301488;0;None;
61;g61;349.2280962;932.4109739;160.77061950000004;652.69;652.69;1;1;1633;0;1045.826577;0;None;
62;g62;370.6547756;962.4499033;177.6510761;673.71;673.71;2;2;1634;0;1295.937649;0;None;
63;g63;304.4237129;971.9105521;158.700569;680.34;680.34;2;2;1635;0;1152.02386;0;None;
64;g64;283.9204324;936.6416021;147.381803;655.65;655.65;2;2;1636;0;732.294863;0;None;
65;g65;172.7635767;250.6031212;87.96739495;175.42;175.42;4;4;1637;0;938.0641265;0;None;
66;g66;160.3313086;248.8417795;81.6347652;174.19;174.19;4;4;1638;0;1111.158075;0;None;
67;g67;155.3799726;249.4752848;75.4978609;174.63;174.63;4;4;1639;0;627.4570395;0;None;
68;g68;138.371501;301.1604622;69.1392111;210.81;210.81;1;1;1640;0;508.9562465;0;None;
69;g69;97.94067087;153.2273564;107.5797826;107.26;107.26;4;4;1641;0;135.1215365;0;None;
70;g70;12.65027923;56.77662203;18.19638757;39.74;39.74;4;4;1642;0;15.24613141;0;None;
71;g71;14.97325759;54.02419102;11.74933526;37.82;37.82;2;2;1643;0;13.91034989;0;None;
72;g72;13.47569219;57.06561391;32.10439727;39.95;39.95;2;2;1855;0;19.66830318;0;None;
73;g73;18.54496132;55.74723259;24.78601935;39.02;39.02;4;4;1644;0;19.70220915;0;None;
74;g74;14.18118561;54.53949667;12.87388116;38.18;38.18;2;2;1645;0;14.98075564;0;None;
75;g75;154.4921864;259.5106222;96.24791445;181.66;181.66;1;1;1646;0;944.817286;0;None;
76;g76;8.99;40.51431367;10.71200714;28.36;28.36;2;2;1647;0;1.460419103;0;None;
77;g77;12.35039127;26.23062935;45.94384591000001;18.36;18.36;4;4;1861;0;67.6471432;0;None;
78;g78;419.6139953;925.6917278;178.2946027;647.98;647.98;1;1;1648;0;1297.480276;0;None;
79;g79;434.3926723;934.590158;183.8104966;654.21;654.21;1;1;1649;0;916.401243;0;None;
80;g80;383.8955415;918.4293534;178.6082603;642.9;642.9;4;4;1650;0;1331.026539;0;None;
81;g81;350.8382579;912.4740904;183.0551086;638.73;638.73;1;1;1651;0;1081.815584;0;None;
82;g82;327.9225955;1303.345669;151.3121528;912.34;912.34;2;2;1652;0;1934.799406;0;None;
83;g83;345.6931492;1295.13969;160.7167947;906.6;906.6;1;1;1862;0;1823.460161;0;None;
84;g84;10.96738036;29.89988547;29.743811;20.93;20.93;1;1;1653;0;65.19057055;0;None;
85;g85;7.368924074;18.73281771;47.46479345;13.11;13.11;2;2;1654;0;14.03877585;0;None;
86;g86;12.4359864;26.25980333;33.19573096;18.38;18.38;2;2;1655;0;64.6429607;0;None;
87;g87;14.04752729;25.87464352;35.4202734;18.11;18.11;4;4;1656;0;47.65588094;0;None;
88;g88;8.29999025;23.086209;32.62532321;16.16;16.16;2;2;1657;0;51.7899467;0;None;
89;g89;10.3522582;23.81945649;27.89533701;16.67;16.67;2;2;1658;0;52.86262545;0;None;
90;g90;8.436251227;26.03544058;33.16891654;18.22;18.22;4;4;1863;0;68.23320505;0;None;
91;g91;10.61327642;21.77544746;30.78987164;15.24;15.24;4;4;1659;0;41.50242115;0;None;
92;g92;7.788505783;20.93917079;8.872784005;14.66;14.66;4;4;1660;0;13.84575807;0;None;
93;g93;11.28120879;21.85417004;44.99393898;15.3;15.3;1;1;1661;0;41.37816241;0;None;
94;g94;10.49382571;22.57312681;27.489890249999995;15.8;15.8;2;2;1662;0;72.34870775;0;None;
95;g95;10.83371768;24.93444311;46.91476034;17.45;17.45;2;2;1663;0;52.21216125;0;None;
96;g96;6.683589893;19.25359758;13.27052744;13.48;13.48;1;1;1865;0;67.9178227;0;None;
97;g97;15.6496911;25.20743649;50.56395295;17.65;17.65;2;2;1866;0;53.7947555;0;None;
98;g98;12.64938709;28.58862029;28.449115939999995;20.01;20.01;4;4;1664;0;96.11186695;0;None;
99;g99;14.31761782;23.84964877;26.72464316;16.69;16.69;4;4;1665;0;49.34095076;0;None;
100;g100;11.80343763;29.11047063;33.97659798;20.38;20.38;2;2;1867;0;86.99400265;0;None;
101;g101;15.05196086;28.14867181;32.16221903;19.7;19.7;4;4;1666;0;65.3712761;0;None;
102;g102;17.92339816;27.30932938;34.46722475;19.12;19.12;4;4;1868;0;74.5603619;0;None;
103;g103;340.3566371;1328.478111;176.5184479;929.93;929.93;4;4;1667;0;2299.612667;0;None;
104;g104;396.1972762;1346.776835;195.5954369;942.74;942.74;4;4;1668;0;2296.03625;0;None;
105;g105;400.0886124;1350.315528;191.3297436;945.22;945.22;2;2;1669;0;2053.308723;0;None;
106;g106;1.4;1.4;0.5;1.03;1.03;1;1;1670;0;0.0;0;None;
107;g107;65.27660161;236.924251;42.57214403;165.85;165.85;4;4;1873;0;299.9106062;0;None;
108;g108;83.40625891;232.7176375;58.34294190000001;162.9;162.9;1;1;1874;0;311.2259183;0;None;
109;g109;320.7189095;907.0789637;141.4022779;634.96;634.96;4;4;1671;0;855.0839085;0;None;
110;g110;339.9749823;939.172231;153.1694879;657.42;657.42;4;4;1673;0;993.2960025;0;None;
111;g111;358.0303576;944.3458692;156.7971006;661.04;661.04;2;2;1674;0;953.787025;0;None;
112;g112;403.0;1503.0;189.58861950000002;1052.1;1052.1;1;1;1675;0;2415.032562;0;None;
113;g113;403.0;1503.0;195.9579442;1052.1;1052.1;4;4;1676;0;2454.551768;0;None;
114;g114;398.0063007;1498.0;177.3495599;1048.6;1048.6;1;1;1875;0;2553.090659;0;None;
115;g115;398.0;1498.0;175.15583669999998;1048.6;1048.6;2;2;1677;0;2271.014971;0;None;
116;g116;28.1295205;67.16598424;55.3797342;47.02;47.02;1;1;2022;0;321.642438;0;None;
117;g117;22.13785819;71.75432807;53.4798462;50.23;50.23;1;1;1876;0;233.7922623;0;None;
118;g118;19.36286388;73.15401699;48.61510925;51.21;51.21;2;2;1877;0;189.7544702;0;None;
119;g119;24.18940848;70.89946616;69.298038;49.63;49.63;2;2;1878;0;214.1470682;0;None;
120;g120;11.99039939;86.73020676;18.03692846;60.71;60.71;2;2;1678;0;195.9001638;0;None;
121;g121;8.5;87.53684764;23.23554774;61.28;61.28;1;1;1679;0;186.0028411;0;None;
122;g122;9.712799612;137.6341904;15.196560599999998;96.34;96.34;2;2;1680;0;246.5278367;0;None;
123;g123;209.9442663;684.4657071;151.2759838;479.13;479.13;2;2;1681;0;1203.441788;0;None;
124;g124;310.6396166;610.0;187.0211449;427.0;427.0;4;4;1682;0;1227.079552;0;None;
125;g125;310.8263512;610.0;181.4217149;427.0;427.0;1;1;1683;0;1116.223892;0;None;
126;g126;240.1231765;700.0;165.0143711;490.0;490.0;2;2;1684;0;1468.390415;0;None;
127;g127;10.0;48.52121935;12.23819248;33.96;33.96;2;2;1881;0;1.751176992;0;None;
128;g128;10.0;48.57142857;12.23143573;34.0;34.0;2;2;1882;0;1.752502923;0;None;
129;g129;10.0;48.57142857;12.232536389999998;34.0;34.0;2;2;1685;0;1.752502923;0;None;
130;g130;10.0;48.53325318;12.23510728;33.97;33.97;2;2;1883;0;1.751555829;0;None;
131;g131;10.0;48.403772;12.23361006;33.88;33.88;4;4;1884;0;1.747956872;0;None;
132;g132;10.0;48.57142857;12.237735359999999;34.0;34.0;1;1;1885;0;1.752502923;0;None;
133;g133;446.8165943;987.9265325;184.5685794;691.55;691.55;4;4;1686;0;1271.163751;0;None;
134;g134;442.8277843;983.4543401;184.0900158;688.42;688.42;2;2;1687;0;1093.917174;0;None;
135;g135;463.5964617;993.9459784;189.591968;695.76;695.76;1;1;1688;0;1408.472696;0;None;
136;g136;456.4138392;912.8145332;194.6574226;638.97;638.97;1;1;1689;0;976.1342785;0;None;
137;g137;16.75654648;54.61937097;14.47074894;38.23;38.23;1;1;1888;0;14.25925936;0;None;
138;g138;243.9668448;451.0;160.43966;315.7;315.7;1;1;1690;0;1256.498567;0;None;
139;g139;21.0;60.09965277;43.07949760000001;42.07;42.07;4;4;1691;0;13.41577735;0;None;
140;g140;274.170076;432.1000446;185.0510627;302.47;302.47;4;4;1692;0;915.065651;0;None;
141;g141;90.15496598;167.4818801;75.34576305;117.24;117.24;1;1;1693;0;196.6856837;0;None;
142;g142;89.68662744;168.3091648;68.417111;117.82;117.82;4;4;1694;0;385.0291731;0;None;
143;g143;68.95918904;246.2952763;47.24015101;172.41;172.41;4;4;1695;0;323.498553;0;None;
144;g144;67.27701309;236.4226857;48.11833398;165.5;165.5;2;2;1696;0;294.5689955;0;None;
145;g145;362.6399517;903.2911514;149.8508824;632.3;632.3;4;4;1697;0;715.782467;0;None;
146;g146;358.3882269;908.2673123;152.7013515;635.79;635.79;4;4;1698;0;819.9164105;0;None;
147;g147;304.5405751;926.6099814;152.6256738;648.63;648.63;2;2;1699;0;817.9640705;0;None;
148;g148;369.9729023;941.4528999;166.8025801;659.02;659.02;4;4;1700;0;1016.912552;0;None;
149;g149;13.08149175;24.37762621;13.59769673;17.06;17.06;4;4;1701;0;81.46732975;0;None;
150;g150;7.98;34.13633226;8.329251505;23.9;23.9;1;1;1702;0;17.69418024;0;None;
151;g151;7.98;35.15936891;8.23885548;24.61;24.61;4;4;1703;0;35.71529736;0;None;
152;g152;7.98;34.84518604;8.407534015;24.39;24.39;2;2;1889;0;24.08914902;0;None;
153;g153;366.5296191;1372.235233;169.3670269;960.56;960.56;4;4;1704;0;2168.345803;0;None;
154;g154;367.8300111;1371.854631;166.7148754;960.3;960.3;1;1;1705;0;1904.593166;0;None;
155;g155;7.472010371;23.57936358;36.65160541;16.51;16.51;4;4;1890;0;83.78221715;0;None;
156;g156;7.455112119;23.54306086;33.25482165;16.48;16.48;4;4;1891;0;79.4528606;0;None;
157;g157;7.164539853;23.6046407;46.50130968;16.52;16.52;4;4;1892;0;79.01170415;0;None;
158;g158;8.43922962;23.37686901;58.20760644999999;16.36;16.36;2;2;1706;0;82.6739276;0;None;
159;g159;8.601753721;22.9087966;44.68192652;16.04;16.04;2;2;1707;0;76.2272475;0;None;
160;g160;8.510806329;23.97045968;70.56744575;16.78;16.78;1;1;2026;0;85.69856735;0;None;
161;g161;7.216724415;23.53651041;64.60942005;16.48;16.48;2;2;1898;0;68.7590317;0;None;
162;g162;5.292015791;23.91059552;51.52318905;16.74;16.74;4;4;1708;0;71.9255461;0;None;
163;g163;6.278511079;23.23118301;43.61374145;16.26;16.26;2;2;1709;0;84.0364172;0;None;
164;g164;13.81466421;27.14788859;29.7485002;19.0;19.0;1;1;1710;0;70.7863813;0;None;
165;g165;11.73725238;23.92527255;12.49039473;16.75;16.75;2;2;1711;0;88.5334094;0;None;
166;g166;302.1071904;1301.474908;144.9131179;911.03;911.03;1;1;1712;0;1910.270616;0;None;
167;g167;296.8524196;1303.803017;151.9571122;912.66;912.66;4;4;1713;0;1930.419854;0;None;
168;g168;148.2883955;457.9758322;53.99104289999999;320.58;320.58;4;4;1714;0;165.8469739;0;None;
169;g169;389.1206517;933.7974528;157.4494389;653.66;653.66;1;1;1715;0;684.1163755;0;None;
170;g170;385.0138433;930.3451995;185.1542884;651.24;651.24;4;4;1716;0;1067.074065;0;None;
171;g171;279.02117;935.6919912;146.4364193;654.98;654.98;2;2;1717;0;1029.990216;0;None;
172;g172;352.7892906;931.6392449;153.8631257;652.15;652.15;4;4;1718;0;880.890139;0;None;
173;g173;347.1941547;944.9893469;158.260865;661.49;661.49;4;4;1719;0;1046.109569;0;None;
174;g174;313.9141028;929.5538111;142.9267625;650.69;650.69;1;1;1720;0;731.132589;0;None;
175;g175;158.4681215;228.2179359;126.0904231;159.75;159.75;4;4;1721;0;379.5136759;0;None;
176;g176;40.81003776;166.7186834;33.14281757;116.7;116.7;2;2;1906;0;145.8526809;0;None;
177;g177;46.12008365;168.2854541;45.70386276;117.8;117.8;4;4;1907;0;148.0029633;0;None;
178;g178;48.32362767;165.1713037;39.52277025;115.62;115.62;2;2;1908;0;131.507236;0;None;
179;g179;45.51572196;165.828234;30.17742116;116.08;116.08;4;4;1909;0;142.6378647;0;None;
180;g180;51.14976073;166.001182;41.7955803;116.2;116.2;1;1;1910;0;135.6935813;0;None;
181;g181;41.10800228;168.0382378;43.53738449;117.63;117.63;1;1;1911;0;160.8016142;0;None;
182;g182;45.39703491;168.0032488;30.58954401;117.6;117.6;2;2;1912;0;115.6682237;0;None;
183;g183;50.06659147;166.3946378;35.95280555;116.48;116.48;4;4;1913;0;117.4758475;0;None;
184;g184;218.8997659;456.6030327;121.0563281;319.62;319.62;4;4;1722;0;1139.173308;0;None;
185;g185;152.6215386;258.1740218;86.01307445;180.72;180.72;4;4;1723;0;1294.689;0;None;
186;g186;251.8699142;585.0;143.5047886;409.5;409.5;1;1;1724;0;1392.847159;0;None;
187;g187;261.9311519;585.0;157.8819511;409.5;409.5;1;1;1725;0;1339.563455;0;None;
188;g188;6.402276753;19.49297022;16.73425104;13.65;13.65;1;1;1919;0;71.1667343;0;None;
189;g189;7.83147903;23.54834623;48.77744963000001;16.48;16.48;1;1;1920;0;84.67627395;0;None;
190;g190;6.289911044;23.9536364;25.49229305;16.77;16.77;1;1;1921;0;94.05345265;0;None;
191;g191;7.061203115;23.69297359;43.81772320999999;16.59;16.59;4;4;1922;0;76.05070915;0;None;
192;g192;8.253164746;23.32104391;41.47498334;16.32;16.32;4;4;1923;0;85.54873705;0;None;
193;g193;6.07263224;23.1668343;36.02111109;16.22;16.22;1;1;1924;0;86.59357125;0;None;
194;g194;9.308521763;24.60955658;40.38498437;17.23;17.23;1;1;1726;0;52.497426;0;None;
195;g195;12.78872867;33.35433928;28.71424571;23.35;23.35;4;4;1727;0;92.0118966;0;None;
196;g196;9.080082958;19.7366986;47.90900372;13.82;13.82;2;2;1728;0;52.0134609;0;None;
197;g197;8.702616466;23.46115624;43.32003589;16.42;16.42;2;2;1928;0;36.16232578;0;None;
198;g198;148.097843;224.1860391;121.7833532;156.93;156.93;4;4;1729;0;255.0395608;0;None;
199;g199;22.84408078;69.43503734;72.6926163;48.6;48.6;2;2;1931;0;209.0683708;0;None;
200;g200;16.40404733;66.62261083;70.33372035;46.64;46.64;4;4;1932;0;59.0386261;0;None;
201;g201;23.30269174;76.22617965;56.694187299999996;53.36;53.36;2;2;1934;0;204.8947165;0;None;
202;g202;13.40719707;24.74976248;41.01590679;17.32;17.32;4;4;1935;0;50.4583324;0;None;
203;g203;13.11049174;25.78161143;0.0;18.05;18.05;1;1;1936;0;64.98334635;0;None;
204;g204;11.55811198;25.66713913;44.45197446;17.97;17.97;1;1;1937;0;65.59725275;0;None;
205;g205;10.0;48.57142857;12.233738780000001;34.0;34.0;1;1;1938;0;1.752502923;0;None;
206;g206;166.2502526;245.539996;104.5560088;171.88;171.88;1;1;1730;0;1102.244783;0;None;
207;g207;170.9208875;244.3076699;106.7335019;171.02;171.02;1;1;1731;0;864.079219;0;None;
208;g208;5.385224001;18.46314486;41.36434881;12.92;12.92;1;1;1944;0;59.0297234;0;None;
209;g209;217.576;413.7417356;172.03618610000004;289.62;289.62;1;1;1732;0;864.376985;0;None;
210;g210;36.17395513;176.844376;22.51516887;123.79;123.79;1;1;1733;0;175.1034928;0;None;
211;g211;25.0900694;171.5208194;22.05269916;120.06;120.06;4;4;1734;0;236.6265361;0;None;
