<BEGIN>
Bus/Hour;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;
Bus1;19.98507011;19.19953035;18.67610745;18.36705371;18.56421567;18.94838946;20.0241992;20.80895817;21.26275652;21.77053379;21.57961806;21.68054889;20.99281685;20.81364285;20.72367297;21.06557954;22.86355071;24.99640143;24.3845552;24.79453977;24.75464492;23.61153795;22.37533799;20.8926668;19.88257772;19.14007095;18.28020695;18.52118268;18.71365997;19.89588101;21.28700574;22.11870161;22.77984209;23.75785913;23.87365481;23.51921072;
Bus2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus3;134.6247302;129.3331439;125.8071715;123.7253117;125.0534786;127.6413138;134.8882585;140.1745896;143.2314934;146.6520455;145.3660408;146.045935;141.4131619;140.2062111;139.6001006;141.9033116;154.0149511;168.3823842;164.2608417;167.0225807;166.7537972;159.0535647;150.7261556;140.7385379;133.9342955;128.9325888;123.1402823;124.763599;126.0601592;134.023905;143.3948716;148.9974336;153.4510177;160.0391493;160.8191935;158.4316434;
Bus4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus5;28.44030189;27.32242013;26.57754099;26.13773663;26.41830692;26.96500307;28.49597751;29.61273315;30.2585283;30.98114019;30.70945878;30.85309227;29.87439956;29.61941483;29.49138192;29.977943;32.5366041;35.57181128;34.70110644;35.2845443;35.22775757;33.60103247;31.84183002;29.73187718;28.29444618;27.23779559;26.01413315;26.35707575;26.63097938;28.31336508;30.29304779;31.47662018;32.41746008;33.80924547;33.9740351;33.46965122;
Bus6;20.09488982;19.30502574;18.77871996;18.46796952;18.66622758;19.05248846;20.1342141;20.92328238;21.37957322;21.89015829;21.69819152;21.7996779;21.10816208;20.92801211;20.83753172;21.18133017;22.98918122;25.13374364;24.51854906;24.93077087;24.89065079;23.74126755;22.49828081;21.00747149;19.99182686;19.24523601;18.38064228;18.62295435;18.81648269;20.00520522;21.40397259;22.24023302;22.90500713;23.88838452;24.00482585;23.64844482;
Bus7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Bus10;106.1844434;102.0107238;99.2296305;97.5875901;98.63517164;100.6762957;106.392296;110.5618564;112.9729651;115.6709054;114.656582;115.1928428;111.5387623;110.5867963;110.1087337;111.9253686;121.478362;132.8105729;129.5597353;131.7380364;131.5260246;125.4525322;118.8843406;111.0066608;105.6398643;101.6947782;97.12614912;98.40653823;99.42917985;105.7105249;113.1018238;117.5208134;121.0335426;126.2299038;126.8451584;124.9619922;
Bus11;31.67963799;30.43442903;29.60470013;29.11480572;29.42734295;30.0363063;31.74164994;32.98561266;33.7049663;34.5098754;34.20726309;34.36724792;33.27708384;32.9930601;32.85043262;33.39241406;36.2425013;39.62342885;38.65354994;39.30344418;39.24018599;37.4281908;35.46859817;33.11833025;31.51716068;30.34016486;28.97713319;29.3591298;29.6642346;31.53825675;33.7434047;35.06179677;36.10979873;37.66011249;37.84367087;37.2818396;
